plant_name,country,fuel_group,capacity_mw,latitude,longitude
Sepangar Bay Power Corporation (IPP),MYS,gas,100.0,6.0909,116.1667
Serudong Power,MYS,oil,36.0,4.2826,117.889
Sultan Aziz power station,MYS,coal,1600.0,3.1172,101.3204
TG. Kidurong,MYS,gas,192.0,3.288,113.0926
TNB Prai,MYS,gas,1071.0,5.3744,100.3746
Tanjung Bin power station,MYS,coal,3244.0,1.334,103.5422
Tawau Power Station (SESB),MYS,oil,64.0,4.2826,117.888
Teknologi Tenaga Perlis Consortium,MYS,gas,650.0,6.3404,100.1568
Tg. Bin Energy,MYS,coal,2100.0,1.3348,103.5422
Tuanku Jaafar (PDI),MYS,gas,714.0,2.533,101.7912
Tyanku Jaafar (PDII),MYS,gas,708.0,2.5327,101.791
YTL Paka,MYS,gas,780.0,4.6017,103.4495
Guelbs El Rhein,MRT,oil,66.6,22.8767,-12.302
Nouadhibou,MRT,gas,120.0,20.8954,-17.0572
Nouakchott (Thermal),MRT,oil,51.804,18.046,-15.9748
Zouerate,MRT,oil,14.4,22.7231,-12.484
Belle Vue power station,MUS,coal,70.0,-20.0667,57.5982
Ctds power station,MUS,coal,35.0,-20.48,57.55
Fort George,MUS,oil,137.424,-20.1457,57.4928
Fort Victoria,MUS,oil,50.38,-20.1634,57.477
Fort William Ceb,MUS,oil,150.0,-20.1522,57.4783
Nicolay,MUS,oil,84.64,-20.1667,57.525
Savannah Estate Sidec power station,MUS,coal,105.0,-20.4728,57.6274
St Louis,MUS,oil,76.992,-20.17,57.5
Union St Aubin,MUS,coal,14.7,-20.5079,57.5426
Adolfo López Mateos (Tuxpan),MEX,oil,2100.0,21.0151,-97.3334
Altamira,MEX,oil,500.0,22.4351,-98.0081
Altamira II,MEX,gas,495.0,22.4978,-97.9017
Altamira III y IV,MEX,gas,1036.0,22.4939,-97.9014
Altamira V,MEX,gas,1121.0,22.4997,-97.9053
Altos Hornos de México,MEX,gas,180.3,28.4658,-100.7001
Baja California Sur I,MEX,oil,162.7,32.6024,-115.6276
Bajío (El Sáuz),MEX,gas,495.0,20.4584,-100.1208
Benito Juárez (Samalayuca),MEX,oil,316.0,31.3314,-106.486
Cancún,MEX,oil,102.0,21.069,-86.8467
Carbón II,MEX,coal,1400.0,28.4682,-100.7003
Carlos Rodríguez Rivero (Guaymas II),MEX,oil,484.0,27.937,-110.8628
Chihuahua II (El Encino),MEX,gas,619.4,28.4461,-105.92
Compañía de Nitrógeno de Cantarell,MEX,gas,362.6,18.61,-92.2647
Dos Bocas,MEX,gas,452.0,19.0856,-96.1464
El Sáuz,MEX,gas,591.0,20.4575,-100.1206
Emilio Portes Gil (Río Bravo) (CC),MEX,gas,211.1,25.9821,-98.0627
Emilio Portes Gil (Río Bravo) (Vapor),MEX,gas,300.0,25.9821,-98.0627
Energia de BC,MEX,gas,337.1,32.6009,-115.6275
Energía Azteca VIII,MEX,gas,131.1,21.2452,-100.6111
Energía Azteca X,MEX,gas,298.6,32.5982,-115.6297
Enertek,MEX,gas,128.0,22.3739,-97.8913
Felipe Carrillo Puerto (Valladolid),MEX,gas,220.0,20.6971,-88.2659
Francisco Pérez Ríos (Tula),MEX,oil,1605.6,20.0545,-99.2764
Francisco Villa,MEX,oil,300.0,28.1662,-105.4435
Fuerza y Energía de Hermosillo,MEX,gas,250.0,29.0806,-111.025
Gral. Agustín Olachea A. (Puerto San Carlos),MEX,oil,104.1,24.8147,-112.0916
Guadalupe Victoria (Lerdo),MEX,oil,320.0,25.4943,-103.5704
Gómez Palacio,MEX,gas,239.8,25.5934,-103.4772
Hermosillo,MEX,gas,227.0,29.0331,-110.8351
Huinalá (CC),MEX,gas,377.7,25.718,-100.0962
Huinalá (Turbogás),MEX,gas,150.0,25.7195,-100.1016
Huinalá II,MEX,gas,471.2,25.7221,-100.1034
Iberdrola Energía Monterrey,MEX,gas,659.2,25.7403,-100.068
José Aceves Pozos (Mazatlán II),MEX,oil,616.0,23.1901,-106.3558
José López Portillo (Río Escondido),MEX,coal,1200.0,28.4844,-100.6897
Juan de Dios Bátiz Paredes (Topolobampo),MEX,oil,320.0,25.6079,-109.0515
La Laguna II,MEX,gas,498.0,25.6017,-103.4672
Lerma (Campeche),MEX,oil,112.5,19.7956,-90.6128
Manuel Álvarez Moreno (Manzanillo),MEX,oil,1300.0,19.0278,-104.3192
Manuel Álvarez Moreno (Manzanillo) Paquete I,MEX,gas,727.0,19.0278,-104.3192
Manuel Álvarez Moreno (Manzanillo) Paquete II,MEX,gas,727.0,19.0278,-104.3192
Mexicali,MEX,gas,489.0,32.5981,-115.6297
Monterrey III (Dulces Nombres),MEX,gas,449.0,25.7192,-100.1017
Mérida II,MEX,oil,168.0,20.927,-89.6878
Mérida III,MEX,gas,484.0,20.9336,-89.6992
Naco Nogales,MEX,gas,258.0,31.2222,-109.6081
Nonoalco,MEX,gas,106.0,19.4503,-99.15
Norte Durango (La Trinidad),MEX,gas,450.0,24.2297,-104.4796
Norte II,MEX,gas,433.0,28.4333,-105.9153
Pemex-Gas y Petroquímica Básica  Complejo Procesador de Gas Cactus,MEX,gas,120.7,17.8992,-93.1928
Pemex-Gas y Petroquímica Básica  Complejo Procesador de Gas Nuevo Pemex,MEX,gas,367.4,17.858,-93.123
Pemex-Petroquímica  Complejo Petroquímico Cangrejera,MEX,gas,163.5,18.0929,-94.3591
Pemex-Petroquímica  Complejo Petroquímico Morelos,MEX,gas,172.0,18.1405,-94.3665
Pemex-Refinación  Ing. Antonio M. Amor,MEX,gas,142.8,20.5814,-101.1799
Pemex-Refinación  Refinería Francisco I. Madero,MEX,gas,129.0,22.2667,-97.8
Pemex-Refinación  Refinería Ing. Antonio Dovalí Jaime,MEX,gas,115.2,16.211,-95.1721
Pemex-Refinación  Refinería Miguel Hidalgo,MEX,gas,133.7,20.0489,-99.2802
Plutarco Elías Calles (Petacalco),MEX,coal,2778.4,17.9837,-102.1154
Poza Rica,MEX,oil,117.0,20.5264,-97.4903
Presidente Juárez (Rosarito) (CC),MEX,gas,773.0,32.3698,-117.0685
Presidente Juárez (Rosarito) (Vapor),MEX,oil,320.0,32.3698,-117.0685
Puerto Libertad,MEX,oil,632.0,29.9068,-112.693
Punta Prieta II,MEX,oil,112.5,24.2233,-110.3093
Río Bravo II (Anáhuac),MEX,gas,495.0,25.7969,-97.7828
Río Bravo III,MEX,gas,495.0,25.7969,-97.7828
Río Bravo IV,MEX,gas,500.0,25.9821,-98.0627
Salamanca,MEX,oil,550.0,20.5694,-101.1712
Saltillo,MEX,gas,247.5,25.5939,-100.9164
Samalayuca II,MEX,gas,521.8,31.3276,-106.4841
San Lorenzo Potencia,MEX,gas,382.1,19.1194,-98.2412
Tamazunchale,MEX,gas,1135.0,21.3113,-98.7565
Termoelectrica de Mexicali,MEX,gas,679.7,32.6013,-115.6615
Termoeléctrica Peñoles,MEX,oil,290.0,22.0694,-98.8469
Termoeléctrica del Golfo,MEX,oil,290.0,22.0694,-98.8469
Tijuana,MEX,gas,345.0,32.3685,-117.0694
Tractebel Energía de Monterrey,MEX,gas,284.0,25.7674,-100.5482
Transalta Campeche,MEX,gas,252.4,17.9397,-91.7331
Transalta Chihuahua III,MEX,gas,259.0,31.3308,-106.4865
Tula,MEX,gas,489.0,20.0596,-99.2774
Tuxpan II,MEX,gas,495.0,20.839,-97.2534
Tuxpan III y IV,MEX,gas,983.0,20.8386,-97.2536
Tuxpan V,MEX,gas,495.0,20.8453,-97.2442
Valladolid III,MEX,gas,525.0,20.6931,-88.2675
Valle de México (CC),MEX,gas,549.3,19.6183,-98.9764
Valle de México (Vapor),MEX,gas,450.0,19.6183,-98.9764
Villa de Reyes,MEX,oil,700.0,21.8322,-100.9344
CHP CET-1   Chisinau,MDA,gas,66.0,47.0261,28.8672
CHP CET-2  Chisinau,MDA,gas,240.0,47.029,28.893
CHP CET-Nord  Balti,MDA,gas,24.0,47.7492,27.8938
Moldavskaya GRES,MDA,coal,2520.0,46.6292,29.9407
Dornod power station,MNG,coal,36.0,48.0793,114.555
Ulaanbaatar-3 Thermal Power Plant,MNG,coal,198.0,47.8956,106.8651
Ulaanbaatar-4 Thermal Power Plant,MNG,coal,570.0,47.8938,106.8036
Pljevlja Coal Power Plant Montenegro,MNE,coal,218.5,43.3342,19.3271
Ain Beni Mathar Centrale Thermosolaire (CCGT),MAR,gas,472.0,34.0705,-2.1049
Al Wahda Thermal Power station,MAR,gas,800.0,34.8,-5.6
Central Termique de Kenitra,MAR,oil,300.0,34.286,-6.5618
Centrale Diesel de Tantan,MAR,oil,116.9,28.469,-11.339
Centrale Thermique de Jorf Lasfar (JLEC),MAR,coal,2020.0,33.1041,-8.6378
Centrale Turbine a' Gaz de Tit-Me (Casablanca),MAR,oil,198.0,33.541,-7.502
Centrale Turbine a` Gaz de Tetouan,MAR,oil,139.0,35.5699,-5.4633
Centrale a cycle combine de Tahaddart,MAR,gas,394.0,35.589,-5.9868
Dakhla IC Power Plant Western Sahara,MAR,oil,23.4,23.6816,-15.9594
Jerada power station,MAR,coal,515.0,34.3098,-2.1902
Mohammedia power station,MAR,coal,300.0,33.682,-7.435
Ahlone,MMR,gas,154.2,16.78,96.131
Hlawga,MMR,gas,154.2,16.98,96.125
Kyaukse,MMR,gas,102.0,21.6,86.213
Kyunchaung,MMR,gas,54.3,21.03,94.418
Malamyine,MMR,coal,45.0,16.5,97.662
Mann,MMR,gas,36.9,21.19,94.803
Mawlamyaing,MMR,gas,12.0,16.47,97.654
Myanaung,MMR,gas,34.7,18.31,95.297
Ngam Tae,MMR,gas,230.0,16.46,97.655
Shwedaung,MMR,gas,55.35,18.73,95.229
Thakayta,MMR,gas,92.0,16.81,96.226
Thaton,MMR,gas,50.95,16.96,97.408
Tigyit,MMR,coal,120.0,20.43,96.702
Ywama,MMR,gas,70.3,16.9,96.089
Anixas,NAM,oil,24.3,-22.9575,14.5053
Langer-Heinrich,NAM,oil,10.0,-22.8138,15.3248
Paratus (Walvis),NAM,oil,25.6,-22.9575,14.5053
Van Eck,NAM,coal,120.0,-22.514,17.0789
Centrale Merwedekanaal,NLD,gas,227.0,52.1017,5.0794
Delesto,NLD,gas,530.0,53.3185,6.9544
Diemen 33,NLD,gas,684.0,52.3389,5.0213
ELSTA,NLD,gas,456.0,51.3331,3.7787
Eems,NLD,gas,2465.0,53.4441,6.856
Eemshaven,NLD,coal,1600.0,53.4355,6.8793
FLEVO,NLD,gas,999.0,52.5772,5.53
GELDERLAND,NLD,coal,590.0,51.8561,5.8294
HARCULO,NLD,gas,349.0,52.468,6.1088
Hemweg power station,NLD,coal,685.0,52.4049,4.8465
Ijmond,NLD,gas,114.0,52.4758,4.6048
Maasvlakte (MV1 and MV2),NLD,coal,1040.0,51.9626,4.0217
Maasvlakte 3,NLD,coal,1100.0,51.9587,4.0272
Magnum,NLD,gas,1311.0,53.4502,6.8548
Maxima,NLD,gas,880.0,52.5772,5.53
Rijnmond II,NLD,gas,427.0,51.8902,4.3552
Sloe,NLD,gas,870.0,51.4482,3.6928
Huntly (CC),NZL,gas,403.0,-37.5444,175.15
Huntly (steam),NZL,coal,500.0,-37.5444,175.15
Huntly (unit 6),NZL,gas,60.0,-37.5444,175.15
Te Rapa,NZL,gas,44.0,-37.75,175.2167
Whirinaki,NZL,oil,155.0,-39.3829,176.8875
ALBANISA Che Guevara II IV V (Masaya) IC Power Plant Nicaragua,NIC,oil,61.2,12.0144,-86.086
ALBANISA Che Guevara III (Managua) IC Power Plant Nicaragua,NIC,oil,20.4,12.1542,-86.2582
ALBANISA Che Guevara VI VII (Nagarote) IC Power Plant Nicaragua,NIC,oil,54.4,12.2803,-86.5768
ALBANISA Che Guevara VIII (Leon) IC Power Plant Nicaragua,NIC,oil,27.2,12.4702,-86.8849
CENSA Amfels IC Poqwer Plant Nicaragua,NIC,oil,64.0,12.1857,-86.7473
Corinto Barge IC Power Plant Nicaragua,NIC,oil,71.0,12.4883,-87.1673
ENEL Las Brisas Thermal Power Plant Nicaragua,NIC,gas,65.0,12.1581,-86.3107
ENEL Managua Thermal Power Plant Nicaragua,NIC,oil,57.4,12.1542,-86.2577
Tipitapa IC Power Plant Nicaragua,NIC,oil,51.0,12.1698,-86.1052
Anou Araren Mine,NER,coal,37.6,17.2893,7.8392
Arlit Mine,NER,oil,14.52,18.8167,7.3333
D'akouta Mine,NER,oil,12.0,18.8167,7.3333
Goudel,NER,oil,14.58,13.5333,2.0667
Niamey,NER,oil,27.5,13.52,2.12
Soraz,NER,oil,54.0,14.1888,8.7859
Alaoji,NGA,gas,1074.0,5.067,7.3216
Calabar,NGA,gas,561.0,5.0702,8.3394
Gbarain,NGA,gas,225.0,4.798,5.897
Ibom Power,NGA,gas,190.0,4.5644,7.568
Ihovbor,NGA,gas,450.0,6.4065,5.6828
Olorunsogo II,NGA,gas,750.0,6.8982,3.2041
Omoku,NGA,gas,150.0,5.39,6.6632
Omotosho II,NGA,gas,500.0,6.7357,4.7106
Sapele,NGA,gas,450.0,5.9254,5.645
Chongjin Chemical Fiber,PRK,coal,6.0,41.7956,129.7758
Chongjin City power station,PRK,coal,450.0,41.7633,129.7502
December (Nampo) power station,PRK,coal,200.0,38.7285,125.4161
December 12th Power plant,PRK,coal,100.0,38.8893,125.5596
East Pyongyang power station,PRK,coal,500.0,38.9695,125.6881
Haeju Cement,PRK,coal,200.0,38.029,125.6628
Hamhung,PRK,coal,500.0,39.8531,127.5789
Hongnam Fertilizer,PRK,coal,18.0,39.8402,127.6341
Pukchang power station,PRK,coal,1600.0,39.5858,126.3043
Pyongyang power station,PRK,coal,400.0,39.0093,125.7109
Rajin,PRK,coal,400.0,41.7784,129.7915
River Chongchon,PRK,coal,200.0,40.0707,124.5524
Sariwon,PRK,coal,200.0,38.4631,125.8289
Sunchon power station,PRK,coal,400.0,39.4014,125.9682
The Feburary 8th Vinylon,PRK,coal,29.0,39.8531,127.579
The June 16th Power Plant,PRK,coal,200.0,42.3271,130.3825
EVM,NOR,gas,382.0,60.8085,5.0374
Finnfjordbotn,NOR,gas,49.0,69.2306,18.0889
Melkoya,NOR,gas,250.0,70.684,23.5929
Naturkraft CCPP,NOR,gas,520.0,59.2751,5.5129
RKA Nyhamna,NOR,gas,253.0,62.8489,6.9433
ACWA Barka,OMN,gas,471.0,23.7073,57.9845
AL GHUBRAH,OMN,gas,480.0,23.6031,58.4164
Al Kamil,OMN,gas,285.0,22.3903,59.0695
Manah,OMN,gas,279.0,22.7067,57.5779
Rusail,OMN,gas,684.0,23.5542,58.1993
SMN Barka,OMN,gas,716.0,23.707,57.9816
Sohar,OMN,gas,632.0,24.4885,56.6135
Sohar Alumnium,OMN,gas,1000.0,24.4722,56.6331
Wadi Jizzi,OMN,gas,325.0,24.308,56.4235
AES Lalpir Ltd. Mahmood Kot Muzaffargarh,PAK,oil,362.0,30.1725,70.993
Atlas Power Sheikhupura,PAK,gas,225.0,31.6786,74.0839
Bin Qasim,PAK,oil,1260.0,24.7844,67.3604
Engro Energy Ltd. Karachi,PAK,gas,217.0,28.027,69.3631
Faisalabad Sitara Chemical power plant,PAK,coal,40.0,31.5233,73.3886
Fauji Fertilizer Power Plant,PAK,coal,118.0,24.8339,67.4179
Fauji KabirWala Khanela,PAK,gas,157.0,30.5237,71.9555
Foundation Power Company (Daharki),PAK,gas,185.0,27.988,69.671
Guddu,PAK,gas,110.0,28.4272,69.697
Gul Ahmed Energy Ltd. (GAEL),PAK,oil,136.0,24.8496,67.1471
Habibullah Coastal Power ltd. Lahore,PAK,gas,140.0,30.2773,66.974
Hub Power Project,PAK,oil,1292.0,24.9057,66.6946
Hub Power Project- Narowal,PAK,oil,220.0,24.9057,66.6946
Japan Power Company Lahore,PAK,oil,120.0,31.3255,74.2617
Kohinoor Energy Limited,PAK,oil,131.0,31.2629,74.1871
Korangi (gas turbine),PAK,gas,80.0,24.8483,67.1453
Korangi (thermal),PAK,gas,316.0,24.7857,67.1386
Lakhra,PAK,coal,150.0,25.7041,68.2861
Liberty Power Project,PAK,gas,232.0,28.0318,69.6357
Maple Leaf power station,PAK,coal,40.0,32.9052,71.6119
Muzaffargarh Sugar Mill,PAK,coal,120.0,30.2934,70.9672
Nishat Chunian Limited,PAK,oil,200.0,31.1389,73.9125
Nishat Power Limited,PAK,oil,200.0,31.1389,73.9125
Pak Gen (Pvt) Limited,PAK,oil,365.0,30.1721,70.9929
Piranghaib  Multan,PAK,oil,192.0,30.215,71.5492
Port Qasim EPC power station,PAK,coal,1320.0,24.7845,67.3694
SITE,PAK,gas,100.0,24.913,66.9902
Saba Power Company Sheikhupura,PAK,oil,114.0,31.7322,73.8752
Sahiwal,PAK,coal,1320.0,30.7135,73.2432
Southern Electric Power Company,PAK,oil,135.0,31.2911,74.2489
Tapal Energy Limited Karachi,PAK,oil,126.0,24.9997,66.9072
Uch Power Limited,PAK,gas,586.0,28.5828,68.1782
Uch-II Power Project,PAK,gas,404.0,28.5828,68.1782
Walter Power Interenational Naudero-I,PAK,gas,101.0,27.6648,68.3622
ACP Miraflores 3 and 4 Thermal Power Plant Panama,PAN,oil,59.0,9.0012,-79.5909
ACP Miraflores IC Power Plant Panama,PAN,oil,54.0,9.0003,-79.5907
Bahia las Minas Coal Power Plant Panama,PAN,coal,120.0,9.3764,-79.8233
Central 9 de Enero (JB) CCGT Power Plant Panama,PAN,gas,160.0,9.3796,-79.8219
PanAm IC Power Plant Panama,PAN,oil,96.0,8.9091,-79.7809
Pedregal Pacora Power Plant Panama,PAN,oil,53.4,9.1053,-79.2729
Hides,PNG,gas,72.0,-6.0048,142.8096
Kanudi,PNG,oil,24.0,-9.4318,147.1428
Lae,PNG,oil,30.0,-6.738,146.9912
Ok Tedi,PNG,oil,45.0,-5.2095,141.1827
Porgera,PNG,oil,13.0,-5.4655,143.1095
Tabubil,PNG,oil,16.0,-5.2773,141.2323
Tolkuma,PNG,oil,3.5,-8.5659,147.1383
Ulagunan,PNG,oil,8.4,-4.3557,152.2454
AguaytÍa,PER,gas,203.0,-9.0288,-75.4926
Chilca 1,PER,gas,734.1,-12.497,-76.7292
Fenix,PER,gas,578.8,-12.544,-76.7357
Ilo 1,PER,coal,132.0,-17.7762,-71.1896
Ilo 2,PER,gas,135.0,-17.778,-71.1859
Kallpa,PER,gas,952.3,-12.4976,-76.7295
Pisco,PER,gas,75.0,-13.7159,-75.9695
Reserva Fria Ilo,PER,gas,569.0,-17.7772,-71.1871
Santa Rosa,PER,gas,491.0,-12.0401,-77.0119
Ventanilla,PER,gas,524.0,-11.9358,-77.118
Anda,PHL,coal,83.7,15.2342,120.6109
Avion,PHL,gas,100.0,13.7606,121.046
BAJADA DPP,PHL,oil,58.7,7.0731,125.6128
BAUANG DPP,PHL,oil,235.2,16.4907,120.3261
Balingasag power station,PHL,coal,165.0,8.7662,124.7685
CALIBU DPP,PHL,oil,30.0,15.1114,120.6053
CEBU DPP (Salcon),PHL,oil,43.4,10.2185,123.7577
CEBU TPP(Salcon),PHL,coal,106.8,10.2185,123.7577
COTABATO LIGHT,PHL,oil,10.0,7.2236,124.2464
Calaca power station,PHL,coal,900.0,13.9303,120.7886
Calumangan DPP,PHL,oil,23.0,10.581,122.8878
Davao San Miguel power station,PHL,coal,300.0,6.3943,125.6173
Davao Therma South power station,PHL,coal,300.0,6.9644,125.4797
GUIMARAS POWER,PHL,oil,3.4,10.6584,122.5963
ILIJAN,PHL,gas,1271.0,13.622,121.0795
LIMAY CCGT,PHL,oil,620.0,14.5434,120.5987
Limay power station,PHL,coal,300.0,14.5204,120.6027
MALAYA,PHL,oil,650.0,14.3959,121.3337
Mariveles Power Plant,PHL,coal,600.0,14.4252,120.537
Masinloc power station,PHL,coal,660.0,15.5645,119.9233
Mindanao Steag power station,PHL,coal,232.0,8.5725,124.7573
Misamis Oriental power station,PHL,coal,405.0,8.5601,124.7465
NAC DPP,PHL,oil,10.9,9.7189,125.5081
Naga power complex,PHL,coal,311.0,10.2175,123.7606
PACERM-1,PHL,oil,10.5,8.5577,124.508
PB 101,PHL,oil,32.0,11.5301,122.3975
PB 104,PHL,oil,32.0,7.0731,125.6128
PCPC,PHL,coal,135.0,11.1872,123.121
PEDC Coal,PHL,coal,314.0,10.7235,122.5961
PETERSVILLE DPP,PHL,oil,9.0,15.15,120.5833
Pagbilao power station,PHL,coal,1154.0,13.8932,121.745
Quezon power station,PHL,coal,440.0,14.2296,121.7558
SAN LORENZO,PHL,gas,530.0,13.7717,124.0349
SCPC U1,PHL,coal,300.0,14.5247,120.5964
SEC,PHL,coal,118.0,5.871,125.0789
SLPGC,PHL,coal,300.0,13.9201,120.8265
SLTEC Putting Bato,PHL,coal,270.0,13.9328,120.7909
SPPC,PHL,oil,59.0,6.1018,125.2905
STA RITA,PHL,gas,1060.0,13.7703,121.035
SUBIC DPP,PHL,oil,116.0,14.88,120.2343
San Gabriel,PHL,gas,450.0,13.7769,121.0261
Sual power station,PHL,coal,1218.0,16.1243,120.1012
TOLEDO POWER CORP. (Sangi Sta),PHL,coal,88.8,10.3871,123.6401
UPPC,PHL,coal,30.0,14.8952,120.7715
WMPC,PHL,oil,113.0,7.0694,122.2014
Bełchatów,POL,coal,5472.0,51.2679,19.3265
Blachownia,POL,gas,158.0,50.3562,18.2907
CEZ Skawina,POL,coal,330.0,49.9767,19.8047
Dolna Odra,POL,coal,1362.0,53.2067,14.4651
EC Andrychów,POL,coal,12.0,49.8524,19.3369
EC Azoty Tarnów,POL,coal,97.0,50.0277,20.9082
EC Białystok,POL,coal,198.0,53.1486,23.1689
EC Bielsko-Biała 1,POL,gas,77.0,49.8123,19.0538
EC Bielsko-Północ 2,POL,oil,55.0,49.8733,19.0309
EC Bydgoszcz I,POL,coal,14.0,53.1355,17.9836
EC Bydgoszcz II,POL,coal,227.0,53.0995,18.0879
EC Będzin,POL,coal,82.0,50.3019,19.1384
EC Chorzów Elcho,POL,coal,226.0,50.3079,18.9695
EC Czechnica,POL,coal,110.0,51.0381,17.1498
EC Dębieńsko-Megawat,POL,gas,16.0,50.1576,18.6505
EC Elbląg,POL,coal,42.0,54.1805,19.3855
EC Fortum,POL,coal,68.0,50.8273,19.1247
EC GIGA,POL,coal,6.0,51.2258,22.7079
EC Gdańsk,POL,coal,217.0,54.3784,18.6404
EC Gorlice,POL,coal,5.0,49.6769,21.1821
EC Gorzów,POL,gas,243.0,52.7504,15.2712
EC Grudziądz,POL,coal,18.0,53.4792,18.7719
EC International Paper Kwidzyn,POL,coal,112.0,53.7002,18.921
EC Janikosoda,POL,coal,56.0,52.7664,18.1098
EC Kalisz-Piwonice,POL,coal,8.0,51.7297,18.1062
EC Katowice,POL,coal,135.0,50.2855,19.0532
EC Knurów,POL,coal,8.0,50.2153,18.6785
EC Kraków 1,POL,coal,446.0,50.0535,20.0061
EC Lublin Wrotków,POL,gas,231.0,51.2161,22.5583
EC Marcel,POL,coal,37.0,50.0433,18.4842
EC Miechowice,POL,coal,125.0,50.3488,18.8419
EC Mielec,POL,coal,33.0,50.3046,21.4644
EC Mondi Świecie,POL,coal,123.0,53.3938,18.3751
EC Moszczenica,POL,coal,38.0,49.9415,18.5702
EC Nowa,POL,coal,150.0,50.3478,19.2771
EC Nowa Sarzyna,POL,gas,116.0,50.3172,22.3237
EC Opolszczyzna - ECO,POL,coal,10.0,50.6872,17.9201
EC Oświęcim,POL,coal,79.0,50.0395,19.2735
EC PKN Orlen,POL,oil,600.0,52.5843,19.6879
